LIST_NO,LIST_DATE,LEVELS_MF,ADDRESS,NO_BEDROOMS,FURNISHED_RN,HIGH_SCHOOL,LIST_OR_SALE_PRICE,LIST_PRICE,ORIG_PRICE,SQUARE_FEET,NEIGHBORHOOD,OFF_MKT_DATE,OFFER_DATE
73307940,10/30/24,,26 Willis St U:1,3,,,865000,899000,899000,1647,,1/21/25,1/16/25
73307938,10/30/24,,162 Summer Street,2,,DR,345000,359900,359900,960,,11/18/24,11/4/24
73307936,10/30/24,,103 Madison St,3,,Dedham,720000,699900,699900,1489,,11/18/24,11/4/24
73307934,10/30/24,,905 Main Street,4,,,600000,675000,675000,1805,,11/14/24,11/14/24
73307931,10/30/24,,13 Benjamin Landing Lane U:13,2,,Franklin High,405000,409900,409900,982,,11/5/24,11/5/24
73307930,10/30/24,,65 Grove Street,3,,RMHS,717000,699900,699900,1344,Birch Meadow,11/8/24,11/8/24
73307929,10/30/24,,4 Fairview St U:14,2,,,470000,469900,499900,1252,,12/6/24,11/21/24
73307926,10/30/24,,65 Washington St U:203,3,,,740000,750000,750000,1266,,11/24/24,11/11/24
73307925,10/30/24,,540 Granby Road U:10,2,,SHHS,209000,209000,209000,1216,,11/6/24,11/6/24
73307924,10/30/24,,78 Hampstead Pl,3,,,345000,335000,335000,1800,,11/26/24,11/13/24
73307923,10/30/24,,22 ALEXANDRA ROAD,3,,LHS,1121153,1149900,1149900,3000,,11/11/24,11/11/24
73307917,10/30/24,,300 Lynn Shore Drive U:508,1,,,319000,329000,329000,787,,11/15/24,11/15/24
73307914,10/30/24,,28 Castle Hill Rd U:B,2,,,336000,330000,330000,1208,,11/18/24,10/31/24
73307912,10/30/24,,39 Daytona Road,3,,,940000,939900,949900,3558,Ward 1,11/14/24,11/6/24
73307904,10/30/24,,20 Washington Street U:3-7,2,,OAHS,390000,350000,350000,1098,,11/15/24,11/4/24
73307903,10/30/24,,237 Foster St,4,,LHS,692000,725000,725000,2170,,11/15/24,11/11/24
73307902,10/30/24,,25 Foley Rd.,3,,,500000,490000,490000,1060,,11/5/24,11/5/24
73307898,10/30/24,,414 Allen Rd,2,,Belchertown HS,285000,284900,299900,1049,,1/27/25,1/27/25
73307897,10/30/24,,288 C St U:8,2,,,1180000,1180000,1180000,1492,,11/15/24,11/7/24
73307894,10/30/24,,1361 Massachusetts Ave,5,,LHS,2250000,2300000,2300000,3921,Lexington Center,1/8/25,12/22/24
73307893,10/30/24,,25 Anna Rd,3,,WMHS,732000,699900,699900,1736,West side,11/22/24,11/9/24
73307891,10/30/24,,8 Pine Ave,3,,David Prouty,1100000,1185000,1280000,2728,,12/15/24,11/26/24
73307890,10/30/24,,1486 Mammoth Rd,3,,,772500,749900,749900,2598,,11/17/24,11/4/24
73307888,10/30/24,,100 Adams Road,3,,Grafton,600000,575000,575000,1544,,11/14/24,11/1/24
73307887,10/30/24,,4 Alden Street,4,,,700000,667500,667500,1920,Point Royal,11/5/24,11/5/24
73307884,10/30/24,,2 Lilac Court U:2,2,,Hopkinton High,620000,599900,599900,1726,,11/20/24,11/5/24
73307882,10/30/24,,4 Trowbridge Place U:4C,2,,,725000,675000,675000,700,,11/15/24,11/4/24
73307880,10/30/24,,40 Mount Vernon U:2,3,,,1316000,1349900,1349900,1371,,11/22/24,11/10/24
73307878,10/30/24,,11 York Towne Terrace U:11,2,,Wachusett Reg,330000,319900,319900,1176,,11/18/24,11/5/24
73307874,10/30/24,,68 Winsor Dr,3,,,560000,549900,549900,1632,,11/16/24,11/3/24
73307873,10/30/24,,60 Taxiera Rd,3,,,665000,675000,699000,2336,,12/25/24,12/8/24
73307872,10/30/24,,6 Estabrook Road,4,,Swampscott HS,1660000,1500000,1500000,3605,Preston Beach Neighborhood,11/4/24,11/4/24
73307871,10/30/24,,505 Turnpike St,3,,,393000,419900,419900,1706,,11/25/24,11/14/24
73307870,10/30/24,,2 GREENBRIAR DRIVE U:203,2,,NR High,355000,344900,344900,1018,,11/18/24,11/4/24
73307869,10/30/24,,17 Bowker Road,6,,WHS,1250000,1329000,1329000,4789,Warrendale,11/22/24,11/22/24
73307868,10/30/24,,15 Vernon St,5,,,1440000,1499000,1499000,2890,,11/17/24,11/9/24
73307867,10/30/24,,6 Boisvert Rd,4,,,594500,582000,582000,1222,,11/18/24,11/12/24
73307866,10/30/24,,4 SUMMIT DRIVE U:508,2,,,485000,469000,469000,1075,,11/4/24,11/4/24
73307865,10/30/24,,9 Thorncliff Ave,3,,,440000,399900,399900,1416,,11/4/24,11/4/24
73307864,10/30/24,,111 S Loring St,4,,,488000,525000,515000,1240,,1/27/25,1/13/25
73307863,10/30/24,1,16-18 Genetti St,5,,BHS/Shawsheen,835000,750000,750000,1496,,11/5/24,11/5/24
73307860,10/30/24,,1950 Washington St U:3D,2,,,850000,849900,849900,1098,,12/30/24,12/20/24
73307858,10/30/24,,524 Great Plain Ave,2,,Needham,857000,849000,849000,1288,,11/22/24,11/16/24
73307857,10/30/24,,194 Lexington St U:9,2,,,410000,399986,399986,600,,11/11/24,11/6/24
73307854,10/30/24,,487 Pond Street,3,,,589900,589900,589900,1344,,11/5/24,11/5/24
73307853,10/30/24,,56 Peacham Ave,3,,Dracut,560000,549900,549900,1632,,11/20/24,11/13/24
73307850,10/30/24,,1515 Commonwealth Ave U:412,3,,,1668000,1668000,1668000,1371,,11/5/24,11/5/24
73307848,10/30/24,,35 Woodsong,3,,,960000,1030000,1030000,4051,The Pinehills,12/3/24,11/19/24
73307847,10/30/24,,114 Newbury St,3,,,615000,575000,575000,2394,,11/5/24,11/5/24
73307846,10/30/24,,114 Acton St,3,,,525000,495000,495000,1434,,11/19/24,11/5/24
73307845,10/30/24,,104 Highland Moors Dr,4,,,2100000,2195000,2195000,3863,,11/21/24,11/21/24
73307844,10/30/24,,130 John St U:455,2,,,447500,455000,459900,1543,,12/23/24,12/7/24
73307843,10/30/24,,2 Hazel Street U:11,1,,,370000,339000,339000,700,,11/15/24,11/2/24
73307842,10/30/24,,55 Brian Dr U:A,2,,,370000,369900,369900,1250,,11/13/24,11/13/24
73307837,10/30/24,,78 Tanager Rd,2,,Attleboro High,486000,409900,409900,1458,,11/17/24,11/2/24
73307836,10/30/24,2,70 East Water Street,5,,Taunton High,575000,565000,565000,2128,,11/25/24,11/10/24
73307833,10/30/24,,22 Auburn Street,4,,North/South,835000,825000,825000,1937,,11/9/24,11/4/24
73307830,10/30/24,,72 South Wilder Street,3,,Lowell HS,570000,535000,535000,1903,,11/17/24,11/3/24
73307828,10/30/24,,17 Roxanne Rd,4,,PHS,1300000,1195000,1195000,4168,Farmside,11/1/24,11/1/24
73307827,10/30/24,,25 Liberty St,4,,,765000,769999,769999,2334,,12/30/24,11/19/24
73307825,10/30/24,,52 Cherry Tree Ln,4,,GDRHS,900000,950000,995000,2954,Academy Hill,12/27/24,12/27/24
73307820,10/30/24,,165 Arnold St.,2,,,435000,425000,425000,1250,,11/9/24,11/4/24
73307819,10/30/24,,4 Juniper Ln,3,,,491900,479900,479900,1648,,12/30/24,12/16/24
73307818,10/30/24,,140 North Walker U:212,3,,THS or BP,435000,434900,434900,1560,,11/11/24,11/11/24
73307817,10/30/24,,140 North Walker U:214,3,,THS or BP,435000,434900,439900,1560,,12/16/24,12/2/24
73307815,11/13/24,,218 Tearall Road,4,,BR,804200,824900,825000,3093,,12/16/24,12/2/24
73307813,10/30/24,,103 Lot Philips Rd,3,,Silver Lake HS,980000,879900,879900,2435,Newcombs Mill Estates,11/8/24,11/4/24
73307812,10/30/24,,3 Repton Cir U:3104,2,,,670000,660000,660000,1021,,11/15/24,11/15/24
73307809,10/30/24,,29 DONNA ROAD,2,,Needham,1100000,1100000,1100000,1548,Mitchell School,11/1/24,11/1/24
73307807,10/30/24,,933 Hale St,3,,,820000,895000,985000,1568,,12/29/24,12/15/24
73307806,10/30/24,,15 Great Republic Ave,4,,Weymouth High,565000,609000,638000,1682,,1/14/25,1/14/25
73307805,10/30/24,,627 Andover St,3,,LHS,505000,499900,499900,1546,,11/27/24,11/12/24
73307802,10/30/24,,36 E Brookfield Rd,4,,,570000,599900,599900,3748,,12/13/24,12/6/24
73307798,10/30/24,,177 Gay Rd,3,,GDRHS,665000,650000,650000,2120,,11/18/24,11/5/24
73307796,10/30/24,,56 Line Street U:1,3,,,1360000,1295000,1350000,2210,,1/25/25,1/20/25
73307794,10/30/24,,150 Greenwood Ter U:150,1,,,179900,175000,175000,670,,11/17/24,11/4/24
73307791,10/30/24,,5 Tanner,3,,,1100000,999000,999000,2490,,11/9/24,11/4/24
73307790,10/30/24,3,172 Chester St,8,,,640000,599000,599000,4140,,11/17/24,11/4/24
73307787,10/30/24,,6 Rowe Ave U:2B,2,,,575000,559000,579000,1076,,12/2/24,11/19/24
73307785,10/30/24,,51 Ossipee Road U:1,2,,,1150000,1175000,1175000,1954,,12/17/24,12/10/24
73307784,10/30/24,3,82 Whitfield St,9,,,1200000,1025000,1025000,3426,,11/7/24,11/7/24
73307781,10/30/24,,8 Claremont St. U:2A,1,,,156000,160000,160000,523,,12/3/24,11/20/24
73307780,11/6/24,,123 Newhouse St,3,,,319000,319000,319000,999,,11/15/24,11/15/24
73307779,10/30/24,,530 Leadmine Road,5,,Tantasqua,792000,799900,799900,3083,"Tantiusques Hill - off Haynes Street, 2 minutes from Interstate Highway I-84",12/14/24,12/1/24
73307777,10/30/24,,210 Nashua Rd,3,,,640000,595000,595000,1600,,11/17/24,11/3/24
73307772,10/30/24,,33 Pond Ave. U:318,1,,Brookline High,519000,529000,529000,870,,11/16/24,11/16/24
73307771,10/30/24,,100 Pine St,4,,,216000,200000,200000,1638,,11/1/24,11/1/24
73307770,10/30/24,,748 Ship Pond Rd,4,,,895000,879900,879900,3228,,11/26/24,11/26/24
73307768,10/30/24,,601 Crystal Way U:601,2,,,505000,500000,500000,1940,,11/12/24,11/3/24
73307767,10/30/24,,2 Circuit Drive,3,,THS,635000,629000,629000,1729,,11/19/24,11/5/24
73307764,10/30/24,,15 Burns Ave,2,,Per Board of Ed,315000,315000,325000,1084,,12/9/24,11/20/24
73307762,10/30/24,,72 Strathmore Rd U:5B,2,,BPS,515000,500000,500000,790,,11/17/24,11/4/24
73307761,10/30/24,,24 Phoenix Rd,3,,,415000,418500,422500,1072,,11/29/24,11/16/24
73307758,10/30/24,,100 Marina Dr U:107,1,,NORTH QUINCY,450000,449900,449900,837,,11/21/24,11/8/24
73307754,10/30/24,,9 Chandler Rd,4,,Westford Acad,1190000,1050000,1050000,2835,Greystone,11/19/24,11/5/24
73307750,10/30/24,,133 Franklin St U:201,2,,,426000,399000,399000,940,,11/19/24,11/4/24
73307749,10/30/24,,35 Desmond Ave U:35,3,,Watertown,720000,699900,699900,1525,,11/14/24,11/4/24
73307745,10/30/24,,110 Circle Dr,3,,,312000,319500,349500,1048,,2/4/25,1/22/25
73307744,10/30/24,,92 Barrows St,2,,,350000,390000,390000,1360,,11/19/24,11/19/24
73307741,10/30/24,,48 Florida Ave,2,,,450000,409900,409900,824,,11/24/24,11/16/24
73307740,10/30/24,,434 Locust Street,3,,AHS,522000,499900,499900,1539,,12/2/24,11/19/24
73307739,10/30/24,,19 PRESCOTT STREET,5,,,1065000,1099000,1099000,4153,,12/6/24,11/29/24
73307735,10/30/24,,195 Sisson Rd,2,,Monomoy/CCT,560000,569999,569999,1392,,11/23/24,11/23/24
73307733,10/30/24,3,5-11 Bradford St,8,,WestfordAcademy,1260000,1150000,1150000,4515,,11/8/24,11/4/24
73307732,10/30/24,,29 Wellman St. U:3,2,,,412500,419900,435000,941,,12/12/24,12/12/24
73307731,10/30/24,,159 Federal St U:1,2,,,495000,449900,449900,822,,11/13/24,11/5/24
73307730,10/30/24,,52 Pawtucket Blvd U:26,2,,,399900,399900,399900,1512,,11/18/24,11/3/24
73307729,10/30/24,3,23 Mcenelly St,8,,,750000,679000,679000,2400,,11/20/24,11/6/24
73307723,10/30/24,,25 Atlantic Way U:25,2,,,899000,899000,899000,2263,,11/22/24,11/22/24
73307721,10/30/24,,45 Forest St,3,,Middleborough,505000,499000,499000,1794,,11/13/24,11/4/24
73307718,10/30/24,,3 Gregory Rd,3,,Chelmsford High,700000,679900,679900,1582,,11/4/24,11/4/24
73307717,10/30/24,,92 Tenney St U:A,3,,,450000,450000,457000,1540,,12/18/24,12/4/24
73307716,10/30/24,,175 Littleton Rd U:A8,2,,Chelmsford,430000,440000,454000,1158,,12/4/24,12/4/24
73307715,10/30/24,,12 Fern St,3,,,500000,489000,489000,1058,,11/12/24,11/4/24
73307714,10/30/24,,29 A Elm Street,3,,,570000,539500,539500,1096,,11/6/24,11/6/24
73307711,10/30/24,,51 Bray Road,3,,Mohawk HS,300000,299900,299900,1764,,11/25/24,11/4/24
73307710,10/30/24,,172 Brimbal Ave.,3,,BHS,565000,575000,575000,1093,,11/12/24,11/4/24
73307707,10/30/24,,21 Kittredge Place,2,,,200000,199900,199900,931,,11/5/24,11/5/24
73307706,10/30/24,,6 Governors Avenue,3,,WHS,1130000,1199000,1199000,1883,,12/4/24,11/20/24
73307705,10/31/24,,9 MAGNOLIA ST,3,,NRHS,630000,589900,589900,1415,,12/12/24,11/8/24
73307704,10/30/24,,4B Rock Marsh Rd U:B,2,,,455000,455000,455000,1389,,11/12/24,10/31/24
73307698,10/30/24,,92 Chisholm Rd,3,,Weymouth High,550000,549999,549999,1750,,11/27/24,11/13/24
73307696,10/30/24,,181 Ash Street,3,,,255000,249900,249900,1392,,11/1/24,11/1/24
73307694,10/30/24,,18 Dix Street,4,,WHS,2150000,2199000,2199000,3048,,11/11/24,11/11/24
73307693,10/30/24,,117 Jackson St,3,,,490000,450000,450000,900,,11/17/24,11/5/24
73307692,10/30/24,,148 Bancroft Avenue,4,,RMHS/AP,865000,849000,849000,1764,,11/15/24,11/5/24
73307686,10/30/24,,182 Kathleen Rd.,3,,,420000,420000,420000,1340,,11/20/24,11/4/24
73307682,10/30/24,,3 Bennett Street U:402,2,,,615000,599000,599000,891,,11/5/24,11/5/24
73307677,10/30/24,,33 Sigourney Street,4,,,627000,599000,599000,1206,,11/5/24,11/5/24
73307675,10/30/24,,215 Remington St,4,,Lowell High,600000,614900,649900,1973,Belvidere,12/18/24,12/4/24
73307674,10/30/24,,5 Circle Drive,3,,,740000,759000,809000,1485,,11/18/24,11/18/24
73307669,10/30/24,,349 Wellman Ave U:349,3,,Chelmsford High,443000,430000,430000,1472,,11/27/24,11/18/24
73307668,10/30/24,,337 Park Avenue,3,,Arlington,1250000,1149000,1195000,1678,,2/6/25,1/27/25
73307667,10/30/24,,41 Valley St U:-,2,,,591000,574900,574900,1890,,11/13/24,11/3/24
73307665,10/30/24,,240 Heath St U:PH14,2,,,660000,669900,669900,1090,,11/29/24,11/14/24
73307661,10/30/24,,15 Senee Ct U:15,3,,,305000,265000,265000,1190,,11/13/24,11/6/24
73307658,10/30/24,,19 MEADOWVIEW RD,3,,,635000,589900,589900,1202,,11/14/24,11/3/24
73307655,10/30/24,,24 Susan Dr.,4,,,745000,699000,699000,1725,,11/8/24,11/4/24
73307654,10/30/24,,12 Whitwell St,3,,Quincy,980000,879000,879000,1966,,11/12/24,11/3/24
73307650,10/30/24,,103 Cabot Street,3,,Newton North,2000000,2099000,2149000,2262,Newtonville,12/4/24,11/20/24
73307649,10/30/24,3,24-26 Orchard Ave,5,,,1150000,1098888,1098888,2741,,11/15/24,11/15/24
73307645,10/30/24,,17 Country Way U:17,2,,,575000,565000,565000,1649,,11/14/24,11/5/24
73307644,10/30/24,,111 Foster St U:309,1,,PVMHS,265000,259000,259000,692,,11/15/24,11/5/24
73307643,10/30/24,,8 Hayes Rd,4,,Hingham High,1275000,1275000,1275000,2459,,11/10/24,11/2/24
73307642,10/30/24,,324 Mount Blue Street,4,,,620000,629900,629900,1766,,11/24/24,11/9/24
73307641,10/30/24,,103 Franklin Street,2,,,610000,585000,585000,1302,,11/18/24,11/4/24
73307640,10/30/24,,405 Commonwealth Ave U:4,0,,,746000,775000,775000,663,,12/3/24,11/22/24
73307638,10/30/24,,6 Morrison Way,1,,,425000,439000,450000,928,Churchill Shores,11/27/24,11/17/24
73307637,10/30/24,,22 Algerine St,4,,,820000,819000,819000,3076,,11/18/24,11/5/24
73307636,10/30/24,,13 Sunnyvale Street,3,,Beverly High,660000,700000,700000,1667,,11/7/24,11/7/24
73307634,10/30/24,,304 Plymouth Ave,2,,,455000,450000,450000,550,,11/20/24,11/14/24
73307632,10/30/24,,419 Silver Hill Rd,3,,Concord-Car HS,1585000,1450000,1450000,3100,,11/6/24,11/6/24
73307631,10/30/24,,47 Wingate Rd,3,,Weymouth High,625000,589000,589000,1152,,11/11/24,11/4/24
73307630,10/30/24,,57 Maplewood Dr,3,,NMRHS,485000,479900,479900,1944,,11/13/24,11/5/24
73307624,10/30/24,,22 Eisenhower Ln,2,,Scituate High,650000,649000,649000,1604,,12/23/24,12/15/24
73307622,10/30/24,,54 Hidden Bay Dr U:54,3,,,1100000,990000,990000,2316,,11/22/24,11/4/24
73307621,10/30/24,,22 Farmhurst Road,3,,,622000,599900,599900,1440,Priscilla Beach,11/21/24,11/6/24
73307620,10/30/24,,17 Village Way U:17,2,,,535000,549900,549900,1318,,12/1/24,11/17/24
73307619,10/30/24,,201 Hamilton St,3,,,600080,545000,545000,1152,,11/18/24,11/5/24
73307618,10/30/24,,12 Hall Road,3,,,655000,574999,574999,1295,,11/10/24,11/5/24
73307617,10/30/24,,29 Hampden Rd,4,,,327000,305000,305000,1252,,11/20/24,11/6/24
73307616,10/30/24,,39 Mayo Road,3,,WHS,1417000,1375000,1375000,1725,,11/14/24,11/4/24
73307614,10/30/24,,313 Sandwich St,3,,North High,640000,675000,675000,2162,Chiltonville,12/12/24,11/29/24
73307612,10/30/24,,9 Linda Street,3,,FHS,411300,325000,325000,1253,,11/18/24,11/5/24
73307611,10/30/24,,11 Del Logan,3,,Triton,450000,499999,499999,1508,,12/12/24,11/12/24
73307609,10/30/24,3,168-168A Main St,6,,Medford,990000,990000,990000,2714,,11/5/24,11/5/24
73307607,10/30/24,,72 Perkins St,3,,Classical,520000,479000,479000,1002,Pine Hill,11/5/24,11/5/24
73307605,10/30/24,2,32 Walter Street,4,,,755432,650000,650000,2810,,11/12/24,11/6/24
73307603,10/30/24,,66 Main St U:3,2,,Triton Regional,353000,360000,370000,958,,12/13/24,12/2/24
73307602,10/30/24,2,24-28 Vermont Street,4,,MHS,700000,599000,599000,2424,,11/5/24,11/5/24
73307600,10/30/24,,4 Senator Road,4,,Woburn High,1175000,1149000,1149000,3132,,11/13/24,11/4/24
73307599,10/30/24,,12 Prescott St U:12,1,,,302000,289900,289900,916,,12/20/24,12/20/24
73307598,10/30/24,,96 Argilla Road,3,,Ipswich High,872000,730000,730000,1897,,11/13/24,11/7/24
73307597,10/30/24,,9 Revere St,2,,,304000,300000,300000,830,,12/6/24,11/18/24
73307596,10/30/24,,31 Hunthurst Cir,4,,,455000,469000,469000,1659,,11/25/24,11/11/24
73307595,10/30/24,,15 Brooks Pl,6,,,799000,799000,850000,3920,,12/6/24,12/6/24
73307594,10/30/24,,64 Main St. U:31 B,2,,SHS,410500,410000,410000,920,,11/19/24,11/4/24
73307593,10/30/24,,15 Oak St,4,,Danvers High,450000,499000,499000,1849,,11/2/24,11/2/24
73307592,10/30/24,,87 Waterston Ave,3,,,771000,699999,699999,1947,,11/8/24,11/5/24
73307590,10/30/24,,12 Drum Drive U:12,3,,Plymouth High,582900,584900,599900,1746,,1/23/25,1/7/25
73307589,10/30/24,,40 Delmont St,1,,,315000,299900,299900,540,,11/13/24,11/2/24
73307588,10/30/24,,100 Emily Jeffers Rd U:100,4,,Randolph High,499000,486900,486900,1403,,11/14/24,11/4/24
73307586,10/30/24,,218 Marshall Street,3,,,235000,215000,215000,1201,,1/8/25,1/8/25
73307580,10/30/24,,485 Howard St,4,,,1030000,975000,975000,3168,,11/17/24,11/4/24
73307578,10/29/24,,5 Bettys Way,5,,,1350000,1350000,1350000,3447,,11/12/24,11/12/24
73307577,10/29/24,,10 Estes St,2,,Amesbury High,777777,748777,748777,1725,Highlands,11/8/24,11/4/24
73307576,10/29/24,,94 York Ave,4,,,465000,460000,460000,1540,,12/16/24,12/5/24
73307574,10/29/24,,31 Lenox Rd U:3,1,,,295000,289000,289000,649,,12/6/24,11/23/24
73307572,10/29/24,3,49-51 Mount Pleasant Ave,12,,,840000,869900,869900,4620,,12/5/24,11/20/24
73307571,10/29/24,,261 Berlin Rd,4,,,630000,599900,599900,1926,,11/20/24,11/8/24
73307568,11/6/24,,50 Hicks Ave U:21,2,,,628500,649900,649900,1690,,12/2/24,11/19/24
73307567,10/29/24,,15 Farm St,3,,Bellingham High,470000,489900,499900,1312,,12/7/24,11/24/24
73307564,10/29/24,,30 Daniels St U:608,2,,,400000,415000,415000,1100,,11/30/24,11/30/24
73307563,10/29/24,,38 Blakely Ct,2,,,385000,375000,375000,1782,,11/18/24,11/5/24
73307562,10/29/24,,13 Griswold Drive U:B,2,,,478500,468500,468500,1586,,11/19/24,11/19/24
73307561,10/29/24,,187 Merriam Ave,3,,,500000,489900,489900,1566,,12/1/24,11/17/24
73307560,10/29/24,,9 Eaglehead Terrace U:1,1,,,299900,299900,299900,890,,11/25/24,11/11/24
73307559,11/12/24,,9 Tucker Rd,4,,,860000,875000,875000,3600,,12/22/24,12/3/24
73307557,10/29/24,3,53-55 Falmouth St,5,,,1370000,1268000,1268000,2590,,11/14/24,11/5/24
73307556,10/29/24,,50 Green Street U:203,1,,Brookline High,691000,670000,670000,775,,11/8/24,10/31/24
73307553,10/29/24,,152 Harriet Ave,3,,,725000,695000,695000,1260,,11/9/24,11/9/24
73307552,10/29/24,,2 Brookside Dr,3,,,607000,595900,595900,1632,,11/14/24,11/14/24
73307551,10/29/24,,108 Lower Gore Rd,2,,,315000,324990,339990,1104,,12/8/24,11/25/24
73307550,10/29/24,,3 Briarwood Rd,3,,,705000,709000,719000,2264,Pheasant Hill,12/24/24,12/11/24
73307546,10/29/24,,27 Columbia Road,2,,Public,500000,520000,548000,1088,Glover School District,12/2/24,11/17/24
73307545,10/28/24,,250 South Street,3,,FHS,620000,589900,589900,1685,,11/19/24,11/5/24
73307544,10/29/24,,353 Summer Street U:311,1,,Somerville HS,850000,850000,850000,792,,11/21/24,11/7/24
73307539,10/29/24,,132 Ambrose St,2,,,245000,249000,265000,780,,12/18/24,12/11/24
73307538,10/29/24,,68 Thompson Street,3,,AHS,462000,399900,399900,1356,,11/18/24,11/5/24
73307537,11/6/24,,12 Mellor Ave,4,,Burncoat High,480000,454900,454900,1946,,11/10/24,11/10/24
73307536,10/29/24,,97 Lakeshore Dr,5,,,860000,885000,885000,3238,,11/12/24,11/12/24
73307535,10/29/24,,3 Greenway Court U:3,3,,BHS,1239000,1239000,1239000,1230,,11/19/24,11/10/24
73307534,11/1/24,,178 Center St,3,,Oliver Ames HS,545000,524000,524000,1165,,11/20/24,11/7/24
73307531,10/29/24,,1 DIEGO DRIVE,4,,,715000,675000,675000,1936,,11/5/24,11/5/24
73307528,10/29/24,,107 Stonebridge Drive U:107,2,,,710000,709900,709900,2300,,11/28/24,11/15/24
73307524,10/29/24,,204 Brook Street,4,,,748500,729900,729900,3223,,11/26/24,11/26/24
73307520,10/29/24,,5 Karen Way,2,,,228000,248000,258000,1008,,12/4/24,12/4/24
73307517,10/29/24,,104 Jamaica St U:B,3,,BPS/Private,944000,949000,949000,1237,,12/5/24,11/23/24
73307516,10/29/24,,175 Cypress Drive,4,,,800000,799900,799900,2200,,10/31/24,10/31/24
73307511,10/29/24,4,258-260 Rock Island Rd,8,,,1600000,1595000,1595000,5036,,11/26/24,11/13/24
73307509,10/30/24,,397 Southwick St,3,,Agawam High,380000,359000,359000,1416,Feeding Hills,12/19/24,11/27/24
73307504,10/29/24,,221 Oak St U:5-12,2,,,305000,299900,299900,1155,,11/20/24,11/4/24
73307488,10/29/24,,126 Beaver Street U:145,0,,,162000,160000,160000,378,,11/9/24,11/5/24
73307484,10/29/24,,37 Flagg Road,4,,Algonquin,1125000,1175000,1175000,3838,,11/20/24,11/7/24
73307481,10/29/24,,65 Caldwell,4,,Weymouh High,757000,749000,749000,1929,,11/15/24,11/5/24
73307478,10/29/24,,10 Robin Rd,3,,Lynnfield,899900,899900,949900,3216,Sherwood Forest,11/27/24,11/16/24
73307474,10/29/24,,40 Shaban Dr,4,,,370000,375000,389900,1948,,12/22/24,12/7/24
73307471,10/29/24,,160 Fremont St U:405,2,,,330030,340000,340000,1279,,12/2/24,11/15/24
73307470,10/29/24,,1 Fernview Ave U:3,2,,NAHS,319000,319000,319000,850,,11/25/24,11/12/24
73307460,10/29/24,,798 Lowell Road,3,,,588000,585000,585000,2100,,11/25/24,11/11/24
73307457,11/2/24,,202 & 208 Long Pond Drive,3,,,402000,379900,379900,1320,Long Pond,11/14/24,11/6/24
73307456,10/29/24,,9 Howard Ave,4,,Foxboro High,670000,670000,670000,1900,,11/26/24,11/12/24
73307455,10/29/24,,15 Francis St U:32,0,,BHS,400000,375000,375000,467,,11/17/24,11/4/24
73307454,11/2/24,2,65 Olmsted Dr,6,,,432500,419900,419900,4414,,11/21/24,11/4/24
73307452,10/29/24,,21 S Sullivan Rd,1,,Shepherd Hill,361000,389900,389900,1324,,11/21/24,11/7/24
73307451,10/29/24,,879 West St,3,,,407500,419500,419500,1940,,11/27/24,11/14/24
73307450,10/29/24,3,106-108 Paul Gore St,6,,,1205000,999900,999900,3366,,11/16/24,11/11/24
73307449,10/29/24,,48 Robinwood Ave U:8,1,,,367000,350000,350000,441,,11/5/24,11/5/24
